28,079,011,07,08,02,2018,11,01,00059,V,00054,V,00047,V,00095,V,00067,V,00094,V,00100,V,00102,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,08,08,02,2018,11,01,00079,V,00077,V,00067,V,00071,V,00066,V,00065,V,00060,V,00061,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,12,08,02,2018,11,01,00170,V,00160,V,00139,V,00216,V,00168,V,00210,V,00214,V,00217,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,20,59,02,2018,11,01,005.9,V,005.3,V,010.4,V,012.6,V,005.1,V,005.4,V,005.9,V,005.8,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,30,59,02,2018,11,01,001.1,V,001.0,V,000.9,V,001.1,V,000.9,V,000.8,V,000.9,V,000.9,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,35,59,02,2018,11,01,000.9,V,000.7,V,000.6,V,001.1,V,000.8,V,000.7,V,000.7,V,000.7,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,06,48,02,2018,11,01,000.8,V,000.8,V,000.6,V,000.5,V,000.5,V,000.6,V,000.5,V,000.7,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,07,08,02,2018,11,01,00100,V,00101,V,00089,V,00091,V,00090,V,00101,V,00074,V,00098,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,08,08,02,2018,11,01,00076,V,00073,V,00068,V,00060,V,00056,V,00055,V,00052,V,00052,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,12,08,02,2018,11,01,00229,V,00227,V,00205,V,00199,V,00193,V,00210,V,00165,V,00202,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,14,06,02,2018,11,01,00002,V,00002,V,00002,V,00002,V,00001,V,00002,V,00002,V,00002,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,01,38,02,2018,11,01,00012,V,00012,V,00011,V,00010,V,00011,V,00009,V,00010,V,00011,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,07,08,02,2018,11,01,00046,V,00047,V,00028,V,00015,V,00041,V,00012,V,00025,V,00071,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,08,08,02,2018,11,01,00059,V,00055,V,00049,V,00042,V,00044,V,00037,V,00042,V,00047,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,12,08,02,2018,11,01,00129,V,00127,V,00091,V,00065,V,00106,V,00055,V,00080,V,00155,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,14,06,02,2018,11,01,00008,V,00008,V,00008,V,00008,V,00007,V,00008,V,00008,V,00007,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,01,38,02,2018,11,01,00008,V,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00009,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
